   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 value.py:289(CompiledModule)
        1    0.000    0.000    0.000    0.000 value.py:30(Visibility)
        1    0.000    0.000    0.000    0.000 value.py:303(_ValueIterator)
        3    0.000    0.000    0.000    0.000 value.py:31(__call__)
        1    0.000    0.000    0.000    0.000 value.py:313(CompiledName)
        1    0.000    0.000    0.000    0.000 value.py:329(_AttributeIterator)
        1    0.000    0.000    0.000    0.000 value.py:344(_AttributeListIterator)
        1    0.000    0.000    0.000    0.000 value.py:353(_AttributeSetIterator)
        1    0.000    0.000    0.000    0.000 value.py:355(SignatureParamName)
        1    0.000    0.000    0.000    0.000 value.py:362(_BlocksIterator)
        1    0.000    0.000    0.000    0.000 value.py:373(_ArgumentsIterator)
        1    0.000    0.000    0.000    0.000 value.py:38(StorageClass)
        1    0.000    0.000    0.000    0.000 value.py:384(_InstructionsIterator)
        1    0.000    0.000    0.000    0.000 value.py:387(UnresolvableParamName)
        1    0.000    0.000    0.000    0.000 value.py:395(_OperandsIterator)
        1    0.000    0.000    0.000    0.000 value.py:406(CompiledValueName)
        1    0.000    0.000    0.000    0.000 value.py:413(EmptyCompiledName)
        1    0.000    0.000    0.000    0.000 value.py:427(CompiledValueFilter)
        1    0.000    0.000    0.000    0.000 value.py:46(CompiledValue)
        1    0.000    0.000    0.000    0.000 value.py:46(TypeRef)
        1    0.000    0.000    0.000    0.000 value.py:586(_normalize_create_args)
        1    0.000    0.000    0.000    0.000 value.py:77(ValueRef)
        1    0.000    0.000    0.000    0.000 value.py:8(Linkage)
       41    0.000    0.000    0.000    0.000 value.py:81(__init__)
        1    0.000    0.000    0.001    0.001 values.py:1(<module>)
        8    0.000    0.000    0.001    0.000 values.py:1003(descr)
        8    0.000    0.000    0.001    0.000 values.py:1010(__str__)
        1    0.000    0.000    0.000    0.000 values.py:1020(ArgumentAttributes)
       20    0.000    0.000    0.000    0.000 values.py:1025(__init__)
       20    0.000    0.000    0.000    0.000 values.py:1031(align)
       20    0.000    0.000    0.000    0.000 values.py:1040(dereferenceable)
       20    0.000    0.000    0.000    0.000 values.py:1049(dereferenceable_or_null)
       20    0.000    0.000    0.000    0.000 values.py:1058(_to_list)
        1    0.000    0.000    0.000    0.000 values.py:1070(_BaseArgument)
       20    0.000    0.000    0.000    0.000 values.py:1071(__init__)
        1    0.000    0.000    0.000    0.000 values.py:1085(Argument)
       12    0.000    0.000    0.000    0.000 values.py:1090(__str__)
        1    0.000    0.000    0.000    0.000 values.py:1099(ReturnValue)
        8    0.000    0.000    0.000    0.000 values.py:1104(__str__)
        1    0.000    0.000    0.000    0.000 values.py:1112(Block)
       13    0.000    0.000    0.000    0.000 values.py:1121(__init__)
       13    0.000    0.000    0.000    0.000 values.py:1127(is_terminated)
        7    0.000    0.000    0.000    0.000 values.py:1131(function)
       13    0.000    0.000    0.001    0.000 values.py:1139(descr)
       13    0.000    0.000    0.001    0.000 values.py:1141(<listcomp>)
       13    0.000    0.000    0.000    0.000 values.py:1155(_format_name)
        1    0.000    0.000    0.000    0.000 values.py:1166(BlockAddress)
        3    0.000    0.000    0.000    0.000 values.py:31(_escape_string)
        2    0.000    0.000    0.000    0.000 values.py:342(bitcast)
        1    0.000    0.000    0.000    0.000 values.py:417(Value)
        1    0.000    0.000    0.000    0.000 values.py:426(_Undefined)
        1    0.000    0.000    0.000    0.000 values.py:430(__new__)
        1    0.000    0.000    0.000    0.000 values.py:440(Constant)
       32    0.000    0.000    0.000    0.000 values.py:445(__init__)
        7    0.000    0.000    0.000    0.000 values.py:452(_to_string)
    22/21    0.000    0.000    0.000    0.000 values.py:455(_get_reference)
        3    0.000    0.000    0.000    0.000 values.py:47(<listcomp>)
        1    0.000    0.000    0.000    0.000 values.py:484(literal_struct)
        1    0.000    0.000    0.000    0.000 values.py:489(<listcomp>)
        8    0.000    0.000    0.000    0.000 values.py:498(__eq__)
       14    0.000    0.000    0.000    0.000 values.py:507(__hash__)
       18    0.000    0.000    0.000    0.000 values.py:51(_binop)
        1    0.000    0.000    0.000    0.000 values.py:514(FormattedConstant)
        2    0.000    0.000    0.000    0.000 values.py:519(__init__)
       18    0.000    0.000    0.000    0.000 values.py:52(wrap)
        2    0.000    0.000    0.000    0.000 values.py:526(_get_reference)
        1    0.000    0.000    0.000    0.000 values.py:530(NamedValue)
       91    0.000    0.000    0.000    0.000 values.py:537(__init__)
       47    0.000    0.000    0.001    0.000 values.py:544(_to_string)
       94    0.000    0.000    0.000    0.000 values.py:554(_get_name)
       91    0.000    0.000    0.000    0.000 values.py:557(_set_name)
       51    0.000    0.000    0.000    0.000 values.py:564(_get_reference)
       12    0.000    0.000    0.000    0.000 values.py:575(function_type)
        1    0.000    0.000    0.000    0.000 values.py:586(MetaDataString)
        3    0.000    0.000    0.000    0.000 values.py:592(__init__)
        1    0.000    0.000    0.000    0.000 values.py:601(_get_reference)
        4    0.000    0.000    0.000    0.000 values.py:606(__eq__)
        6    0.000    0.000    0.000    0.000 values.py:615(__hash__)
        1    0.000    0.000    0.000    0.000 values.py:619(MetaDataArgument)
        1    0.000    0.000    0.000    0.000 values.py:642(NamedMetaData)
        1    0.000    0.000    0.000    0.000 values.py:657(MDValue)
        2    0.000    0.000    0.000    0.000 values.py:665(__init__)
        2    0.000    0.000    0.000    0.000 values.py:672(descr)
       12    0.000    0.000    0.000    0.000 values.py:68(_castop)
        2    0.000    0.000    0.000    0.000 values.py:685(_get_reference)
       12    0.000    0.000    0.000    0.000 values.py:69(wrap)
        2    0.000    0.000    0.000    0.000 values.py:70(wrapped)
        1    0.000    0.000    0.000    0.000 values.py:701(DIToken)
        1    0.000    0.000    0.000    0.000 values.py:713(DIValue)
        1    0.000    0.000    0.000    0.000 values.py:774(GlobalValue)
       11    0.000    0.000    0.000    0.000 values.py:781(__init__)
        1    0.000    0.000    0.000    0.000 values.py:789(GlobalVariable)
        3    0.000    0.000    0.000    0.000 values.py:794(__init__)
        3    0.000    0.000    0.000    0.000 values.py:806(descr)
        1    0.000    0.000    0.000    0.000 values.py:84(_ConstOpMixin)
        1    0.000    0.000    0.000    0.000 values.py:851(AttributeSet)
       34    0.000    0.000    0.000    0.000 values.py:860(__init__)
        2    0.000    0.000    0.000    0.000 values.py:866(add)
       28    0.000    0.000    0.000    0.000 values.py:871(__iter__)
        1    0.000    0.000    0.000    0.000 values.py:876(FunctionAttributes)
        8    0.000    0.000    0.000    0.000 values.py:887(__init__)
        2    0.000    0.000    0.000    0.000 values.py:892(add)
        2    0.000    0.000    0.000    0.000 values.py:899(alignstack)
        2    0.000    0.000    0.000    0.000 values.py:908(personality)
        2    0.000    0.000    0.000    0.000 values.py:917(__repr__)
        1    0.000    0.000    0.000    0.000 values.py:928(Function)
        8    0.000    0.000    0.000    0.000 values.py:933(__init__)
        8    0.000    0.000    0.000    0.000 values.py:940(<listcomp>)
        8    0.000    0.000    0.000    0.000 values.py:946(module)
        1    0.000    0.000    0.000    0.000 values.py:950(entry_basic_block)
       13    0.000    0.000    0.000    0.000 values.py:958(append_basic_block)
        8    0.000    0.000    0.000    0.000 values.py:970(descr_prototype)
       20    0.000    0.000    0.000    0.000 values.py:976(<genexpr>)
       24    0.000    0.000    0.000    0.000 values.py:986(<genexpr>)
        7    0.000    0.000    0.001    0.000 values.py:996(descr_body)
        1    0.000    0.000    0.000    0.000 variable.py:1(<module>)
        1    0.000    0.000    0.000    0.000 variable.py:10(Variable)
        1    0.000    0.000    0.000    0.000 variable.py:5(VariableMeta)
        1    0.000    0.000    0.000    0.000 variable_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 vctk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vctk.py:19(VCTK_092)
        1    0.000    0.000    0.000    0.000 verifier_config_pb2.py:4(<module>)
       14    0.000    0.000    0.002    0.000 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 version.py:10(<module>)
        2    0.000    0.000    0.000    0.000 version.py:100(__lt__)
        1    0.000    0.000    0.000    0.000 version.py:106(LegacyVersion)
      948    0.001    0.000    0.016    0.000 version.py:107(__init__)
        2    0.000    0.000    0.000    0.000 version.py:118(__ge__)
        1    0.000    0.000    0.000    0.000 version.py:137(LegacyVersion)
        1    0.000    0.000    0.000    0.000 version.py:15(<module>)
        1    0.000    0.000    0.000    0.000 version.py:157(Version)
        1    0.000    0.000    0.000    0.000 version.py:16(<module>)
      303    0.004    0.000    0.011    0.000 version.py:183(__init__)
     7800    0.005    0.000    0.008    0.000 version.py:187(_parse_version_parts)
     1209    0.001    0.000    0.001    0.000 version.py:202(<genexpr>)
      948    0.005    0.000    0.015    0.000 version.py:205(_legacy_cmpkey)
        1    0.000    0.000    0.000    0.000 version.py:262(epoch)
        1    0.000    0.000    0.000    0.000 version.py:267(Version)
        1    0.000    0.000    0.000    0.000 version.py:269(LooseVersion)
     1581    0.006    0.000    0.013    0.000 version.py:271(__init__)
        1    0.000    0.000    0.000    0.000 version.py:274(release)
     2504    0.001    0.000    0.001    0.000 version.py:282(<genexpr>)
        1    0.000    0.000    0.000    0.000 version.py:288(Version)
        6    0.000    0.000    0.000    0.000 version.py:292(__init__)
        3    0.000    0.000    0.000    0.000 version.py:3(<module>)
       21    0.000    0.000    0.000    0.000 version.py:302(<genexpr>)
        2    0.000    0.000    0.000    0.000 version.py:304(__init__)
      316    0.001    0.000    0.002    0.000 version.py:305(__str__)
        2    0.000    0.000    0.000    0.000 version.py:309(parse)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
     1250    0.000    0.000    0.000    0.000 version.py:314(<genexpr>)
        2    0.000    0.000    0.000    0.000 version.py:314(<listcomp>)
        1    0.000    0.000    0.000    0.000 version.py:333(_cmp)
      316    0.000    0.000    0.000    0.000 version.py:334(epoch)
      316    0.000    0.000    0.000    0.000 version.py:340(release)
      316    0.000    0.000    0.000    0.000 version.py:346(pre)
      320    0.000    0.000    0.000    0.000 version.py:352(post)
        1    0.000    0.000    0.000    0.000 version.py:356(base_version)
      316    0.000    0.000    0.000    0.000 version.py:357(dev)
      316    0.000    0.000    0.000    0.000 version.py:362(local)
        4    0.000    0.000    0.000    0.000 version.py:377(<genexpr>)
        3    0.000    0.000    0.002    0.001 version.py:4(<module>)
     1899    0.000    0.000    0.000    0.000 version.py:420(_parse_letter_version)
       18    0.000    0.000    0.000    0.000 version.py:424(_parse_letter_version)
      270    0.000    0.000    0.011    0.000 version.py:43(parse)
      909    0.000    0.000    0.000    0.000 version.py:452(_parse_letter_version)
      633    0.000    0.000    0.000    0.000 version.py:461(_parse_local_version)
        6    0.000    0.000    0.000    0.000 version.py:463(_parse_local_version)
      633    0.002    0.000    0.002    0.000 version.py:474(_cmpkey)
        6    0.000    0.000    0.000    0.000 version.py:475(_cmpkey)
     1265    0.001    0.000    0.025    0.000 version.py:48(parse)
      893    0.000    0.000    0.000    0.000 version.py:490(<lambda>)
      303    0.000    0.000    0.001    0.000 version.py:491(_parse_local_version)
      216    0.000    0.000    0.000    0.000 version.py:496(<genexpr>)
      303    0.002    0.000    0.002    0.000 version.py:503(_cmpkey)
        1    0.000    0.000    0.000    0.000 version.py:51(__lt__)
      536    0.000    0.000    0.000    0.000 version.py:518(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:55(InvalidVersion)
      216    0.000    0.000    0.000    0.000 version.py:559(<genexpr>)
        1    0.000    0.000    0.000    0.000 version.py:61(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:65(_BaseVersion)
        6    0.000    0.000    0.000    0.000 version.py:65(parse)
        1    0.000    0.000    0.000    0.000 version.py:67(_BaseVersion)
     1925    0.001    0.000    0.002    0.000 version.py:74(__lt__)
     1918    0.001    0.000    0.001    0.000 version.py:76(<lambda>)
       95    0.000    0.000    0.000    0.000 version.py:80(__le__)
     3836    0.001    0.000    0.004    0.000 version.py:82(__eq__)
     3836    0.001    0.000    0.001    0.000 version.py:84(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:85(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:91(_BaseVersion)
       13    0.000    0.000    0.000    0.000 version.py:92(__ge__)
        1    0.000    0.000    0.000    0.000 version.py:93(StrictVersion)
       36    0.000    0.000    0.000    0.000 version.py:98(__gt__)
     5754    0.002    0.000    0.004    0.000 version.py:98(_compare)
        1    0.000    0.000    0.000    0.000 versions_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 vertex_cover.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vf2userfunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vf2userfunc.py:121(DiGraphMatcher)
        1    0.000    0.000    0.000    0.000 vf2userfunc.py:188(MultiGraphMatcher)
        1    0.000    0.000    0.000    0.000 vf2userfunc.py:194(MultiDiGraphMatcher)
        1    0.000    0.000    0.000    0.000 vf2userfunc.py:74(GraphMatcher)
        1    0.000    0.000    0.003    0.003 vgg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vgg.py:117(VGG11_Weights)
        1    0.000    0.000    0.000    0.000 vgg.py:135(VGG11_BN_Weights)
        1    0.000    0.000    0.000    0.000 vgg.py:153(VGG13_Weights)
